_id,alias
64cc2db4830ba29148daf457,"Delaney, Joseph"
64cc2db4830ba29148daf458,"Stiegler, Marc"
64cc2db4830ba29148daf459,"Duvic, Patrice"
64cc2db4830ba29148daf472,"Gelb, Michael J."
64cc2db4830ba29148daf472,"Gelb, Michael J"
64cc2db4830ba29148daf483,INTRO. BY CHARLES VAN RAVENSWAAY
64cc2db4830ba29148daf4c5,"Jahme, Carole"
64cc2db4830ba29148daf4f5,"Wiatt, Carrie Latt"
64cc2db4830ba29148daf516,"Coulter, Bill"
64cc2db4830ba29148daf517,"Hosier, Sydney"
64cc2db4830ba29148daf532,"Koplewicz, Harold"
64cc2db4830ba29148daf552,"Roderick, Lee"
64cc2db4830ba29148daf55b,"Oaks, Scott"
64cc2db4830ba29148daf561,Heraclitus
64cc2db4830ba29148daf575,"Lang, Louise"
64cc2db4830ba29148daf57c,"Davis, Carol"
64cc2db4830ba29148daf59a,"Stark, Elizabeth"
64cc2db4830ba29148daf59b,"Morrison, Patt"
64cc2db4830ba29148daf59c,"Lamonica, Mark"
64cc2db4830ba29148daf5a3,"Forstater, Mark"
64cc2db4830ba29148daf5a9,Max McCoy
64cc2db4830ba29148daf5a9,"McCoy, Max"
64cc2db4830ba29148daf5af,"Crane, George"
64cc2db4830ba29148daf5bf,"Ferrare, Christina"
64cc2db4830ba29148daf5f8,Michael D. C. Drout
64cc2db4830ba29148daf605,"Pallone, Dave"
64cc2db4830ba29148daf616,Nancy Goldberger
64cc2db4830ba29148daf617,Jill Mattuck Tarule
64cc2db4830ba29148daf618,Nancy Rule Goldberger
64cc2db4830ba29148daf619,Blythe McVicker Clincy
64cc2db4830ba29148daf658,Hilaire Belloc
64cc2db4830ba29148daf658,"Belloc, Hilaire"
64cc2db4830ba29148daf66f,"Emmerling, Mary"
64cc2db4830ba29148daf66f,Mary Emmerling
64cc2db4830ba29148daf693,"Sullivan, Andrew"
64cc2db4830ba29148daf6b3,"Jennings, Kate"
64cc2db4830ba29148daf6bf,"Dunow, Henry"
64cc2db4830ba29148daf6c8,Pauline Kael
64cc2db4830ba29148daf6c8,"Kael, Pauline"
64cc2db4830ba29148daf6cd,"De Pree, Max"
64cc2db4830ba29148daf6cd,Max DePree
64cc2db4830ba29148daf6f4,"Gornick, Vivian"
64cc2db4830ba29148daf70c,Pedrazas
64cc2db4830ba29148daf751,"Lawrence, James M."
64cc2db4830ba29148daf752,"Boisvert, Paul O."
64cc2db4830ba29148daf75c,"Hoskins, Janet"
64cc2db4830ba29148daf769,"Albinati, Edoardo."
64cc2db4830ba29148daf784,"Alexander, Bevin"
64cc2db4830ba29148daf789,Allene Carter
64cc2db4830ba29148daf78a,Robert L. Allen
64cc2db4830ba29148daf793,J. M. Dematteis
64cc2db4830ba29148daf793,"DeMatteis, J.M."
64cc2db4830ba29148daf793,"DeMatteis, J. M"
64cc2db4830ba29148daf7aa,"Lechner, Cathy"
64cc2db4830ba29148daf7bc,"Flesch, Rudolf"
64cc2db4830ba29148daf7c0,"Waugh, Albert"
64cc2db4830ba29148daf7dc,"Kornheiser, Tony"
64cc2db4830ba29148daf809,Cherie Calbom
64cc2db4830ba29148daf809,"Calbom, Cherie"
64cc2db4830ba29148daf814,"Starr, Tama"
64cc2db4830ba29148daf815,"Weizenbaum, Joseph"
64cc2db4830ba29148daf820,"Bidder, Sean"
64cc2db4830ba29148daf829,"Amery, Carl"
64cc2db4830ba29148daf844,"Sowell, Thomas"
64cc2db4830ba29148daf865,"Ed, Sunset"
64cc2db4830ba29148daf8a7,"Savage, Thomas"
64cc2db4830ba29148daf8b0,Martin L.A. Sternberg
64cc2db4830ba29148daf8b0,Martin L. A. Sternberg
64cc2db4830ba29148daf8bb,Brenda L. Wolfe
64cc2db4830ba29148daf8f4,"Jelinek, Mariann"
64cc2db4830ba29148daf8f5,"Schoonhoven, Claudia Bird"
64cc2db4830ba29148daf91e,James C. Humes
64cc2db4830ba29148daf91e,"Humes, James C."
64cc2db4830ba29148daf91e,"Humes, James C"
64cc2db4830ba29148daf928,"Darcy, Lilian"
64cc2db4830ba29148daf92c,"Cook, Monte"
64cc2db4830ba29148daf92c,Monte Cook
64cc2db4830ba29148daf942,Jonathan Tweet
64cc2db4830ba29148daf942,"Tweet, Jonathan"
64cc2db4830ba29148daf947,"Greenfield, Stanley B."
64cc2db4830ba29148daf94c,"Bernice Halfe, Louise"
64cc2db4830ba29148daf94d,"Flanigan, Beverly"
64cc2db4830ba29148daf950,Murphy & Sapir
64cc2db4830ba29148daf953,"Marquand, John P."
64cc2db4830ba29148daf973,"Hallinan, Timothy"
64cc2db4830ba29148daf989,"Nicholson, Geoff"
64cc2db4830ba29148daf99d,"Horwitz, Sari"
64cc2db4830ba29148daf99e,"Ruane, Michael"
64cc2db4830ba29148daf9d1,"Bailyn, Bernard"
64cc2db4830ba29148daf9e9,"Brodie, Leo"
64cc2db4830ba29148daf9ff,"McCann, Jesse Leon"
64cc2db4830ba29148daf9ff,Jesse Leon McCann
64cc2db4830ba29148daf9ff,"MCCANN, JESSE LEON"
64cc2db4830ba29148dafa0d,"Galland, China"
64cc2db4830ba29148dafa10,"Grant, John"
64cc2db4830ba29148dafa10,John Grant
64cc2db4830ba29148dafa41,'N Sync
64cc2db4830ba29148dafa48,"McDonough, James R."
64cc2db4830ba29148dafa5f,"Burton, Jane"
64cc2db4830ba29148dafa6b,"Norden, Mary"
64cc2db4830ba29148dafa77,"Lipscomb, Susan"
64cc2db4830ba29148dafa78,"Zuanich, Margaret"
64cc2db4830ba29148dafa96,"Carrigan, Lara Webb"
64cc2db4830ba29148dafabe,"Hattersley, Roy"
64cc2db4830ba29148dafabe,ROY HATTERSLEY
64cc2db4830ba29148dafac0,"Harris, Eddy L."
64cc2db4830ba29148dafacc,"Sims, Elizabeth"
64cc2db4830ba29148dafad0,Lana Wood
64cc2db4830ba29148dafad0,"Wood, Lana"
64cc2db4830ba29148dafaf6,"Doménech, Ricardo"
64cc2db4830ba29148dafafe,"Marx M.D., Russell"
64cc2db4830ba29148dafb25,"Welsh, Louise"
64cc2db4830ba29148dafb25,Louise Welsh
64cc2db4830ba29148dafb32,"Kuhn, Cynthia"
64cc2db4830ba29148dafb33,"Swartzwelder, Scott, Ph.D."
64cc2db4830ba29148dafb34,"Wilson, Wilkie, Ph.D."
64cc2db4830ba29148dafb35,"Wilson, Leigh Heather"
64cc2db4830ba29148dafb36,"Foster, Jeremy"
64cc2db4830ba29148dafbad,"St Aubin de Terán, Lisa"
64cc2db4830ba29148dafbd9,"Kunzmann, Peter"
64cc2db4830ba29148dafbfe,"Rieber, John Ney"
64cc2db4830ba29148dafbfe,John Ney Rieber
64cc2db4830ba29148dafc40,"Isegawa, Moses"
64cc2db4830ba29148dafc7c,"Deloria, Ella Cara"
64cc2db4830ba29148dafc8f,"Rich, Sue"
64cc2db4830ba29148dafc8f,Sue Rich
64cc2db4830ba29148dafca9,"Burkholder, Mark A."
64cc2db4830ba29148dafcbf,"Komando, Kim"
64cc2db4830ba29148dafcf2,"Ledeen, Michael A."
64cc2db4830ba29148dafd02,"Peterson, Shelley"
64cc2db4830ba29148dafd08,"Labiner, Norah"
64cc2db4830ba29148dafd11,"Stuart, Douglas"
64cc2db4830ba29148dafd14,"Collier-Brown, David"
64cc2db4830ba29148dafd30,"Kaplan, Marion"
64cc2db4830ba29148dafd3e,"Sloterdijk, Peter"
64cc2db4830ba29148dafd4b,"Crocetti, Gina L"
64cc2db4830ba29148dafd56,"Falassi, Alessandro"
64cc2db4830ba29148dafd57,"Flower, Raymond"
64cc2db4830ba29148dafd93,"Pratt, Hugo"
64cc2db4830ba29148dafda0,"Hannah, Barry"
64cc2db4830ba29148dafdf7,William W. Warner
64cc2db4830ba29148dafdf7,"Warner, William W."
64cc2db4830ba29148dafe3c,"Garson, Barbara"
64cc2db4830ba29148dafe7c,"Yarborough, Tom"
64cc2db4830ba29148dafe93,"Lynch, Peter"
64cc2db4830ba29148dafe93,Peter Lynch
64cc2db4830ba29148dafea6,"Rollins, Ed"
64cc2db4830ba29148dafebf,"Belote, Julianne"
64cc2db4830ba29148dafebf,Julianne Belote
64cc2db4830ba29148dafec4,"Mee, Charles L."
64cc2db4830ba29148daff08,"Smith, Kristine"
64cc2db4830ba29148daff09,Johann Christoph Arnold
64cc2db4830ba29148daff09,Johann Christoph-Arnold
64cc2db4830ba29148daff09,"Arnold, Johann Christoph"
64cc2db4830ba29148daff10,"Ferrero, Jesús"
64cc2db4830ba29148daff5d,Jeffrey Karl Ochsner
64cc2db4830ba29148daff8b,"Wilson, Prof. Timothy D."
64cc2db4830ba29148daff9f,Mike Lee
64cc2db4830ba29148daffa0,Eric S. Trautmann
64cc2db4830ba29148daffa1,Nancy Berman
64cc2db4830ba29148daffad,"Bruns, Don"
64cc2db4830ba29148daffc5,"Ryan, Kathleen"
64cc2db4830ba29148daffc7,"Stroyar, J.N."
64cc2db4830ba29148daffcb,"Behrman, Andy"
64cc2db4830ba29148daffdf,"Dash, Leon"
64cc2db4830ba29148daffec,"Nightengale, Robert"
64cc2db4830ba29148dafff6,"Harteau, Janee"
64cc2db4830ba29148dafff7,"Keegel, Holly"
64cc2db4830ba29148db0004,Joyce Wadler
64cc2db4830ba29148db0004,"Wadler, Joyce"
64cc2db4830ba29148db0005,"Allen, Jennifer"
64cc2db4830ba29148db0015,"Kerven, David"
64cc2db4830ba29148db0016,"Foust, Jeff"
64cc2db4830ba29148db0017,"Zakour, John"
64cc2db4830ba29148db002b,"Freyfogle, Eric T."
64cc2db4830ba29148db002c,"BROWN, ROBERT MCAFEE"
64cc2db4830ba29148db002c,"Brown, Robert McAfee"
64cc2db4830ba29148db0054,"Reid, John"
64cc2db4830ba29148db0054,John Reid
64cc2db4830ba29148db00df,"Lords, Traci"
64cc2db4830ba29148db012c,"Sheldon, Ann"
64cc2db4830ba29148db012c,Ann Sheldon
64cc2db4830ba29148db0172,"Farin, Klaus"
64cc2db4830ba29148db0175,"Travis, Lucille"
64cc2db4830ba29148db0176,"Brecher, Elinor J."
64cc2db4830ba29148db0176,Elinor J. Brecher
64cc2db4830ba29148db018c,"Donne, John"
64cc2db4830ba29148db018c,John Donne
64cc2db4830ba29148db01a4,"Delbee, Anne"
64cc2db4830ba29148db01ad,"Flay, Bobby"
64cc2db4830ba29148db01ae,"Schwartz, Joan"
64cc2db4830ba29148db01b0,"Radha, Swami Sivananda"
64cc2db4830ba29148db01b0,Swami Sivananda Radha
64cc2db4830ba29148db01b4,"Browning, Marie"
64cc2db4830ba29148db01c0,"Gilletz, Norene"
64cc2db4830ba29148db01e2,Mccafferty
64cc2db4830ba29148db01e4,"Julius, Tab"
64cc2db4830ba29148db020d,"Erickson, Kj"
64cc2db4830ba29148db020f,"Klauser, Henriette Anne"
64cc2db4830ba29148db02cb,"Restak M.D., Richard"
64cc2db4830ba29148db02d2,Jhonen Vasquez
64cc2db4830ba29148db02d2,"Vasquez, Jhonen"
64cc2db4830ba29148db02d3,"Ball, Bill"
64cc2db4830ba29148db02d4,"Smoogen, Stephen"
64cc2db4830ba29148db02dc,"Horney, Karen"
64cc2db4830ba29148db02f4,Robert Bauval
64cc2db4830ba29148db02f4,"Bauval, Robert"
64cc2db4830ba29148db034e,"Goodman, Joan E."
64cc2db4830ba29148db034e,"Goodman, Joan E"
64cc2db4830ba29148db0372,"Weiss, Kurt Allen"
64cc2db4830ba29148db0385,Stephens
64cc2db4830ba29148db039a,"McCafferty, Cathrine"
64cc2db4830ba29148db03da,"Cray, Ed"
64cc2db4830ba29148db03e9,"Lerner, Rokelle"
64cc2db4830ba29148db040f,"Epstein, Jason"
64cc2db4830ba29148db0438,Baedeker Guides
64cc2db4830ba29148db044b,"Kolesnikov, Oleg"
64cc2db4830ba29148db044c,Bri Hatch
64cc2db4830ba29148db044f,"Alexander, Elizabeth"
64cc2db4830ba29148db0465,"Petit, Philippe"
64cc2db4830ba29148db0477,"Irving, Amy"
64cc2db4830ba29148db047d,Frank Zappa
64cc2db4830ba29148db0487,"Heilbrun, James"
64cc2db4830ba29148db0488,"McGuire, Patrick A."
64cc2db4830ba29148db049c,"Montaldo, Jean"
64cc2db4830ba29148db04ad,"Nelson, Kay"
64cc2db4830ba29148db04df,"Brown, Les"
64cc2db4830ba29148db04f1,"Rohn, Jim"
64cc2db4830ba29148db0516,"Crane, Nicholas"
64cc2db4830ba29148db051b,"Flem, Lydia."
64cc2db4830ba29148db051b,"Flem, Lydia"
64cc2db4830ba29148db0542,"Ferguson, Valerie"
64cc2db4830ba29148db056d,"Alexander, Paul"
64cc2db4830ba29148db056d,Paul Alexander
64cc2db4830ba29148db057c,"Dickinson, Joy"
64cc2db4830ba29148db05b2,"Sturrock, Sheila"
64cc2db4830ba29148db05b4,"Drury, Nevill"
64cc2db4830ba29148db05be,"Hobbs, Christopher"
64cc2db4830ba29148db05c7,"Davis, Courtney"
64cc2db4830ba29148db05e2,"Dugan, Ellen"
64cc2db4830ba29148db0601,"Barber, Richard"
64cc2db4830ba29148db0622,"Clute, John"
64cc2db4830ba29148db063d,"Twitchell, James B."
64cc2db4830ba29148db064d,"Lloyd, Ann"
64cc2db4830ba29148db064e,"Goodwin, Peter"
64cc2db4830ba29148db06a1,"Mohem, Jean-Pierre"
64cc2db4830ba29148db06b4,"Jette, Christine"
64cc2db4830ba29148db06c6,"Harvey, Graham"
64cc2db4830ba29148db06d4,"Blum, Ralph H."
64cc2db4830ba29148db06d4,Ralph H. Blum
64cc2db4830ba29148db06e5,"Carson, Dave"
64cc2db4830ba29148db06ef,"Clapp, Susannah"
64cc2db4830ba29148db0705,"Wilcox, Alana"
64cc2db4830ba29148db0712,"Waring, Philippa"
64cc2db4830ba29148db071d,"Burroughs, William"
64cc2db4830ba29148db072c,Guarnido
64cc2db4830ba29148db072d,Canales
64cc2db4830ba29148db0736,"Roberts, Kenneth"
64cc2db4830ba29148db073b,John Gregory Dunne
64cc2db4830ba29148db073b,"Dunne, John Gregory"
64cc2db4830ba29148db0756,"Slavin,Stephen"
64cc2db4830ba29148db0756,"Slavin, Stephen"
64cc2db4830ba29148db076c,"Golden Press,"
64cc2db4830ba29148db076c,Golden Press
64cc2db4830ba29148db0770,"Gill, Mary McVey"
64cc2db4830ba29148db0771,"Wegmann, Brenda"
64cc2db4830ba29148db0772,"Mendez-Faith, Teresa"
64cc2db4830ba29148db07ab,"Thielicke, Helmut"
64cc2db4830ba29148db07c5,"Schlaifer, Roger"
64cc2db4830ba29148db07c6,"Schlaifer, Susanne"
64cc2db4830ba29148db07cb,"Eubank, Mary G."
64cc2db4830ba29148db07d7,"Gardner, Howard E."
64cc2db4830ba29148db07d9,"Damon, William"
64cc2db4830ba29148db0837,"Burstein, Andrew"
64cc2db4830ba29148db0847,"Hawking, Stephen W.; Introduction by Sagan, Carl"
64cc2db4830ba29148db0850,"Ball, Alan"
64cc2db4830ba29148db0850,Alan Ball
64cc2db4830ba29148db086a,"Bass, Ronald"
64cc2db4830ba29148db086b,"Hicks, Scott"
64cc2db4830ba29148db086c,"Kennedy, Kathleen"
64cc2db4830ba29148db0876,"Duncan, Paul"
64cc2db4830ba29148db088c,Brinton Turkle
64cc2db4830ba29148db088c,"Turkle, Brinton"
64cc2db4830ba29148db0897,Virginia Marie Peterson
64cc2db4830ba29148db08a4,"Crabtree, Caroline"
64cc2db4830ba29148db08a5,"Stallebrass, Pam"
64cc2db4830ba29148db08b9,Rolling Stone
64cc2db4830ba29148db08bc,Garth Clark
64cc2db4830ba29148db08bd,Margie Hughto
64cc2db4830ba29148db08d5,"Bravo, Ellen"
64cc2db4830ba29148db08d6,"Cassedy, Ellen"
64cc2db4830ba29148db0904,"Deaton, John G"
64cc2db4830ba29148db0952,"Sowards, J. Kelley"
64cc2db4830ba29148db0961,"Murphy, Richard"
64cc2db4830ba29148db096e,"Grey, Judge Lawrence"
64cc2db4830ba29148db096e,Judge Lawrence Grey
64cc2db4830ba29148db0972,"Redel, Victoria"
64cc2db4830ba29148db0974,"Timpanelli, Gioia"
64cc2db4830ba29148db0977,Jerry Sholes
64cc2db4830ba29148db0992,"Warrell, Margie"
64cc2db4830ba29148db0997,"Richardson, Wendy"
64cc2db4830ba29148db0998,"RuPaul, RuPaul"
64cc2db4830ba29148db09b6,"Fox, Richard Wightman"
64cc2db4830ba29148db09bd,"Ray, Michael"
64cc2db4830ba29148db09dc,"Stevenson, Nancy"
64cc2db4830ba29148db09f9,"Lenkert, Erika"
64cc2db4830ba29148db09fe,"Sagman, Stephen W"
64cc2db4830ba29148db0a1c,"Spignesi, Stephen J."
64cc2db4830ba29148db0a36,"Hammel, Eric"
64cc2db4830ba29148db0a36,Eric Hammel
64cc2db4830ba29148db0a3d,"Gielgud, John, Sir"
64cc2db4830ba29148db0a3d,"Gielgud, John"
64cc2db4830ba29148db0a92,"Reyes, Felipe Benitez"
64cc2db4830ba29148db0a92,"Benítez Reyes, Felipe"
64cc2db4830ba29148db0a99,"Leff, Lawrence S."
64cc2db4830ba29148db0ac4,"Sides, Marilyn"
64cc2db4830ba29148db0ad9,"Holm, Bill"
64cc2db4830ba29148db0b05,"Harang, Jean-Baptiste"
64cc2db4830ba29148db0b0f,"Ormesson, Jean d'"
64cc2db4830ba29148db0b0f,"Dormesson, Jean"
64cc2db4830ba29148db0b22,"Glasgow, Ellen"
64cc2db4830ba29148db0b24,"Church, Julie Adams"
64cc2db4830ba29148db0b28,"Griffith, Susan"
64cc2db4830ba29148db0b3e,"Hyland, J. R."
64cc2db4830ba29148db0b4b,"Hartnett, P-P"
64cc2db4830ba29148db0b4b,"Hartnett, P. P."
64cc2db4830ba29148db0b8c,Joel Durham Jr.
64cc2db4830ba29148db0b8d,Edward Chen
64cc2db4830ba29148db0ba5,"Prochaska, James O."
64cc2db4830ba29148db0ba6,John Norcross
64cc2db4830ba29148db0ba7,Carlo DiClemente
64cc2db4830ba29148db0bc4,"Doherty, William J."
64cc2db4830ba29148db0bc5,"Hopkins, Keith"
64cc2db4830ba29148db0c09,"Wright, Nicola"
64cc2db4830ba29148db0c0c,"Franklin, Derek"
64cc2db4830ba29148db0c0d,"Patton, Brooks"
64cc2db4830ba29148db0c14,"Ouellette, Pierre"
64cc2db4830ba29148db0c2a,Curt Cloninger
64cc2db4830ba29148db0c2a,"Cloninger, Curt"
64cc2db4830ba29148db0c35,"Christensen, Chuck"
64cc2db4830ba29148db0c36,"Christensen, Winnie"
64cc2db4830ba29148db0c4f,"Staples, Brent"
64cc2db4830ba29148db0c62,"Paget, Lou"
64cc2db4830ba29148db0c73,Ground Zero
64cc2db4830ba29148db0c87,"Christopher, Robert"
64cc2db4830ba29148db0c8d,"Carew, Jack"
64cc2db4830ba29148db0c96,"Frohnmayer, John"
64cc2db4830ba29148db0ca5,John Hagee
64cc2db4830ba29148db0ca5,"Hagee, John"
64cc2db4830ba29148db0caf,"Hartley, Hal"
64cc2db4830ba29148db0cb9,"Wyatt, James"
64cc2db4830ba29148db0cb9,James Wyatt
64cc2db4830ba29148db0cbd,"Cordell, Bruce R."
64cc2db4830ba29148db0cbd,Bruce R. Cordell
64cc2db4830ba29148db0cc3,"Anderson, Paul Thomas"
64cc2db4830ba29148db0cd5,"Spitznagel, Eric"
64cc2db4830ba29148db0cee,"Meyers, Michael"
64cc2db4830ba29148db0cee,Michael Meyers
64cc2db4830ba29148db0cef,Scott Jernigan
64cc2db4830ba29148db0cf7,Michael Avon Oeming
64cc2db4830ba29148db0cf9,"Tohsaku, Yasu-Hiko"
64cc2db4830ba29148db0d06,"Stark, Peter B."
64cc2db4830ba29148db0d07,"Flaherty, Jane"
64cc2db4830ba29148db0d1d,"Foley, James D."
64cc2db4830ba29148db0d1e,"Feiner, Steven K."
64cc2db4830ba29148db0d1f,"Hughes, John F."
64cc2db4830ba29148db0d47,"Harris, Ellen Francis"
64cc2db4830ba29148db0d55,"Dennis, Jerry"
64cc2db4830ba29148db0d7f,"Obenzinger, Hilton"
64cc2db4830ba29148db0d85,"Jones, Judith"
64cc2db4830ba29148db0d87,"Kennedy, William R."
64cc2db4830ba29148db0d90,"Walsh, Roger"
64cc2db4830ba29148db0daf,"Lemoine, Pierre"
64cc2db4830ba29148db0e2d,"Walmsley, Jane"
64cc2db4830ba29148db0e9a,"Plautus, Titus"
64cc2db4830ba29148db0edf,"Gibson, Andrew"
64cc2db4830ba29148db0eeb,"Aguayo, Rafael"
64cc2db4830ba29148db0f02,Maxx Barry
64cc2db4830ba29148db0f39,"Parkinson, Siobhán"
64cc2db4830ba29148db0f4d,Natan Sharansky
64cc2db4830ba29148db0f4d,"Sharansky, Natan"
64cc2db4830ba29148db0f4e,"Price, Randall"
64cc2db4830ba29148db0f50,"Tygiel, Jules"
64cc2db4830ba29148db0f5f,"Gilles, D.B."
64cc2db4830ba29148db0f5f,D.B. Gilles
64cc2db4830ba29148db0f6d,"Benton, Michael"
64cc2db4830ba29148db0f8e,"Gronbeck, Bruce E."
64cc2db4830ba29148db0fd9,"Smith, Mark Eddy"
64cc2db4830ba29148db0ff5,"Woodroof, Tim"
64cc2db4830ba29148db1024,"Cole, Trafford R."
64cc2db4830ba29148db103d,"McIlwain, John"
64cc2db4830ba29148db1043,"Colwell, Stella"
64cc2db4830ba29148db108d,"Doubrovsky, Serge"
64cc2db4830ba29148db10a5,"Hargrove, Maddy"
64cc2db4830ba29148db10ab,"Hill, Porter"
64cc2db4830ba29148db10b6,"Date, C. J."
64cc2db4830ba29148db10b6,"Date, C. J"
64cc2db4830ba29148db10b6,C. J. Date
64cc2db4830ba29148db10b6,"Date, C J"
64cc2db4830ba29148db10bb,"Edwards, Martin"
64cc2db4830ba29148db10bb,Martin Edwards
64cc2db4830ba29148db10f3,"Bharati, Agehananda"
64cc2db4830ba29148db1119,"Myers, Kevin"
64cc2db4830ba29148db1124,Pneu Michelin
64cc2db4830ba29148db1125,"Scholem, Gershom"
64cc2db4830ba29148db1125,Gershom Scholem
64cc2db4830ba29148db117c,"Edward M. Hallowell, M.D."
64cc2db4830ba29148db117d,"John J. Ratey, M.D."
64cc2db4830ba29148db118d,"Wood, N. Lee"
64cc2db4830ba29148db11b1,"Meehan, Mary"
64cc2db4830ba29148db11b6,"Spota, Luis"
64cc2db4830ba29148db11c0,"Williams, Roy H."
64cc2db4830ba29148db1243,"Guttmacher, Alan F."
64cc2db4830ba29148db124d,"Chua, Amy"
64cc2db4830ba29148db1296,"Daily, Lisa"
64cc2db4830ba29148db12ae,"Grotz, George"
64cc2db4830ba29148db12b7,"Daniel, John"
64cc2db4830ba29148db12d0,"Boyle, Carol"
64cc2db4830ba29148db1305,Alan Tillier
64cc2db4830ba29148db1305,"Tillier, Alan"
64cc2db4830ba29148db134d,"Hogg, Tracy"
64cc2db4830ba29148db137f,"Wedemeyer, Maria von"
64cc2db4830ba29148db137f,Maria von Wedemeyer
64cc2db4830ba29148db138b,"Lomer, Kathryn"
64cc2db4830ba29148db139e,"Friedman, Lawrence M."
64cc2db4830ba29148db139e,Lawrence M. Friedman
64cc2db4830ba29148db13de,Neil R. Carlson
64cc2db4830ba29148db13de,"Carlson, Neil R."
64cc2db4830ba29148db13fd,"Drexler, Madeline"
64cc2db4830ba29148db140d,"Fenn, Henry C."
64cc2db4830ba29148db140e,"Lin, Helen T."
64cc2db4830ba29148db140f,"Kuo, Henry T. K."
64cc2db4830ba29148db1410,"Kuo, Joseph"
64cc2db4830ba29148db141a,"Jackson, John Wyse"
64cc2db4830ba29148db141b,"Costello, Peter"
64cc2db4830ba29148db1430,"Hanson, Chris"
64cc2db4830ba29148db1431,"ScottHanson, Chris"
64cc2db4830ba29148db1432,"Cherrington, Janelle"
64cc2db4830ba29148db1432,Janelle Cherrington
64cc2db4830ba29148db143c,"Goralski, Walter J."
64cc2db4830ba29148db1456,"Strawn, John"
64cc2db4830ba29148db145c,"Wagele, Elizabeth"
64cc2db4830ba29148db1479,John Ross
64cc2db4830ba29148db1479,"Ross, John"
64cc2db4830ba29148db1484,"Lordon, Randye"
64cc2db4830ba29148db14a5,"Simon, James"
64cc2db4830ba29148db14dd,"Beaudoin, Tom"
64cc2db4830ba29148db14ff,"Oflanagan, Sheila"
64cc2db4830ba29148db14ff,Sheila O'flanagan
64cc2db4830ba29148db14ff,"O'Flanagan, Sheila"
64cc2db4830ba29148db14ff,"O'flanagan, Sheila"
64cc2db4830ba29148db1509,"Skees, Suzanne"
64cc2db4830ba29148db1520,Toller Cranston
64cc2db4830ba29148db1520,"Cranston, Toller"
64cc2db4830ba29148db1521,Martha Lowder Kimball
64cc2db4830ba29148db1521,"Kimball, Martha Lowder"
64cc2db4830ba29148db152f,"Christensen, Donald"
64cc2db4830ba29148db153d,"Forest, Stephen"
64cc2db4830ba29148db1541,"Davis, Angela Y."
64cc2db4830ba29148db1541,Angela Y. Davis
64cc2db4830ba29148db154d,"Perry, John"
64cc2db4830ba29148db154d,John Perry
64cc2db4830ba29148db1550,"Mulhern, Tom"
64cc2db4830ba29148db1598,"Richards, Barbara"
64cc2db4830ba29148db15af,Nancy Rhyne
64cc2db4830ba29148db15af,"Rhyne, Nancy"
64cc2db4830ba29148db15b0,Haynes
64cc2db4830ba29148db15c9,"Maclean, Rick"
64cc2db4830ba29148db15ca,"Veniot, Andre"
64cc2db4830ba29148db15dd,Alan Parry
64cc2db4830ba29148db1616,"Bergman, Ingmar"
64cc2db4830ba29148db1616,Ingmar Bergman
64cc2db4830ba29148db161a,"Simeone, Mr. Nigel"
64cc2db4830ba29148db161b,"Simeone, Nigel"
64cc2db4830ba29148db1647,"Harra, Carmen"
64cc2db4830ba29148db168f,"Balakian, Peter"
64cc2db4830ba29148db16a9,"Peck, George"
64cc2db4830ba29148db16b9,David L. Katz
64cc2db4830ba29148db16ba,Maura Gonzalez
64cc2db4830ba29148db16d8,"Kurtz, Paul"
64cc2db4830ba29148db16dd,"Ueyama, Michiro"
64cc2db4830ba29148db16e6,"Dee, Ron"
64cc2db4830ba29148db16e6,Ron Dee
64cc2db4830ba29148db16e9,"Treuer, Robert"
64cc2db4830ba29148db1716,"Kitson, Barry"
64cc2db4830ba29148db1717,"Romita Jr, John"
64cc2db4830ba29148db1734,"Carroll, Robert Lynn"
64cc2db4830ba29148db179d,"Dirda, Michael"
64cc2db4830ba29148db179f,Angela C. Milner
64cc2db4830ba29148db1807,"Lewis, Cherry"
64cc2db4830ba29148db1833,Dianna L. McMenamin
64cc2db4830ba29148db1839,"MacLeod, Elizabeth"
64cc2db4830ba29148db1885,"Morris, Simon Conway"
64cc2db4830ba29148db1885,"Conway-Morris, Simon"
64cc2db4830ba29148db1885,"Conway Morris, Simon"
64cc2db4830ba29148db1897,"Doblin, Alfred"
64cc2db4830ba29148db18ba,William Laird Clowes
64cc2db4830ba29148db18d0,"Henderson, Jason"
64cc2db4830ba29148db18e6,"Pacheco, Fernando Assis"
64cc2db4830ba29148db18eb,"Robertson, Adele Crockett"
64cc2db4830ba29148db1927,"Morgan, Donald W."
64cc2db4830ba29148db1945,"Held, Barbara S."
64cc2db4830ba29148db197d,"Hawley, R. Scott SH"
64cc2db4830ba29148db197e,"Mori, Catherine A."
64cc2db4830ba29148db1981,"Kindscher, Kelly"
64cc2db4830ba29148db19b0,"Hobbs, Valerie"
64cc2db4830ba29148db19c7,"Dobb, Edwin"
64cc2db4830ba29148db19db,"Harris, Claire"
64cc2db4830ba29148db1a15,Marc Gave
64cc2db4830ba29148db1a15,"Gave, Marc"
64cc2db4830ba29148db1a1c,"Kowitt, Holly"
64cc2db4830ba29148db1a1c,Holly Kowitt
64cc2db4830ba29148db1a23,"Morgenstern-Colón, Jessi"
64cc2db4830ba29148db1a3e,"Gitomer, Jeffrey"
64cc2db4830ba29148db1a46,"Hall, Kirsten"
