_id,genre
002914180X,E540.I3 H38 1995
1557502366,Aircraft carriers--Fiction
1557502366,Aircraft carriers
1557502366,United States. Navy
1557502366,"History, Naval"
1557502366,813/.6
1557502366,PS3553.A7656 P86 2001
037575380X,Fiction Subjects
037575380X,Peoples & Cultures - Fiction
037575380X,Science Fiction & Fantasy
0306802813,Chemists--Poland--Biography
0306802813,"Curie, Marie , 1867-1934"
0306802813,Chemists
0440952638,"World War, 1939-1945--Personal narratives, Jewish"
0440952638,"World War, 1939-1945--Children"
0316610895,Mothers And Sons
0316610895,Ranch Life
0316610895,Brothers
0064430170,Rabbits
0064430170,Stories In Rhyme
0064430170,Bedtime
0394840771,"Humor, general"
0394840771,"American wit and humor, juvenile literature"
0394840771,"Wit and humor, juvenile"
0394840771,Jokes
0394840771,Juvenile Wit and humor
0394840771,American wit and humor
080249238X,Bible Studies
080249238X,Religion
0345456343,Vampires--Fiction
0345456343,"Lestat , 1760-"
0345456343,PS3568.I265 V27 2002
0345456343,Vampires
0805210539,"Gezerot taḥ ve-tat, 1648-1649--Drama"
0805210539,Jews--Persecutions
0805210539,842
0805210539,Jews--Persecutions--Ukraine--Drama
0805210539,History
0805210539,PQ2683.I32 P7613 1995
0805210539,Teatro frances
0805210539,"Gezerot taḥ ve-tat, 1648-1649"
0283073381,Television personalities--Great Britain--Biography
0283073381,Actors--Great Britain--Biography
0283073381,791.4092
0283073381,"Forsyth, Bruce , 1928-2017"
0283073381,Actors
0283073381,Television personalities
0283073381,PN1992.4.F677 A3 2002
043923641X,Classics
043923641X,Children's Fiction
0226259382,"Tilton, Theodore , 1835-1907"
0226259382,Congregationalists
0226259382,"Beecher, Henry Ward , 1813-1887"
0226259382,BX7260.B31 F68 1999
0226259382,Congregationalists--New York (State)--New York--Biography
0226259382,285.8/092/2 B
0226259382,"Tilton, Elizabeth M. Richards , 1834-"
039585993X,American
039585993X,Literary Criticism
0805029222,Humor
156458531X,New Baby
156458531X,Growing Up & Aging
156458531X,Children & Childhood
039474327X,Poetry
039474327X,American
0671418734,PS3562.I7827 A8
0671418734,United States. Central Intelligence Agency
0671418734,Murder
0671418734,Murder--Fiction
0679720553,Family - Humor
0679720553,Phases of Life - Humor
0679720553,Characters - Cartoons & Comic Strips
074349346X,Fiction
074349346X,Action & Adventure
0890439451,Travel Reference
0224050184,Policewomen--Fiction
0224050184,Suicide victims--Fiction
0224050184,Suicide victims
0224050184,PR6051.M5 N5 1997
0224050184,823/.914
0224050184,Policewomen
0030037166,College Teachers
0030037166,Metamorphosis
0030037166,Breast
0553050117,Women journalists
0553050117,History
0553050117,PR9530.9.H35 T5 1982
0553050117,Women journalists--Fiction
0553050117,823/.912
0670031283,BX4700.F6 S6555 2002
0670031283,"Francis , 1182-1226"
0670031283,Christian saints--Italy--Assisi--Biography
0670031283,Christian saints
0684825627,Politics And Government
0684825627,Social Conditions
0684825627,Conservatism
0671759205,PS3562.A433 S54 1992
0671759205,Self-perception
0671759205,813/.54
0671759205,Self-perception--Fiction
0002554062,"Poets, Canadian--20th century--Biography"
0002554062,"Authors, Canadian--20th century--Biography"
0002554062,"MacEwen, Gwendolyn , 1941-1987"
0002554062,PR9199.3.M313 Z87 1995
0002554062,"Authors, Canadian"
0002554062,"Poets, Canadian"
0002554062,811/.54 B
0671664247,Short Story Anthologies
0671664247,Horror
0671664247,Erotica
034542476X,Sagas
034542476X,Fiction
0670846503,incest
0670846503,Translations into German
0670846503,Large type books
0670846503,terror
0670846503,Horror tales
0670846503,Horror fiction
0670846503,New York Times reviewed
0670846503,Horror
0670846503,sexual behavior
0670846503,"Fiction, horror"
0670846503,Fiction
0670846503,married people
0670846503,fear
0670846503,Adult child sexual abuse victims
0670846503,Sadomasochism
0670846503,American fiction
0670846503,women
0883940000,Reference
0883940000,Catalogs
0061814342,Cooking
0061814342,Bread--History
0061814342,Cooking (Bread)
0061814342,Bread
0061814342,TX769 .J647 1982
0061814342,641.8/15
1888363576,Homeless persons--New York (State)--New York--Case studies
1888363576,HV4506.N6 S77 1997
1888363576,Homeless persons
1888363576,HV4506.N6 S77 1998
1888363576,362.5/097471
0395837383,Women pioneers--Biography--Anecdotes
0395837383,Rural women--Biography--Anecdotes
0395837383,Women ranchers--West (U.S.)--Biography--Anecdotes
0395837383,Farm life--Anecdotes
0395837383,Rural women--West (U.S.)--Biography--Anecdotes
0395837383,Women pioneers--West (U.S.)--Biography--Anecdotes
0395837383,Frontier and pioneer life--West (U.S.)--Anecdotes
0395837383,Biography--Anecdotes
0395837383,Women ranchers--Biography--Anecdotes
0395837383,Farm life--West (U.S.)--Anecdotes
0395837383,F596 .L48 1997
0395837383,Frontier and pioneer life--Anecdotes
0395837383,978/.02/082
0436236958,Military Science
0436236958,Military art and science
0436236958,U 750 K89a 1982
0436236958,Object Attachment
0436236958,Domestic animals
0436236958,Armed Forces--Mascots--History
0436236958,"Animals, Domestic"
0436236958,U750
0312274629,813/.6
0312274629,Funeral rites and ceremonies--Fiction
0312274629,Family-owned business enterprises
0312274629,Eccentrics and eccentricities
0312274629,Undertakers and undertaking--Fiction
0312274629,Undertakers and undertaking
0312274629,PS3601.N55 F56 2002
0312274629,Funeral rites and ceremonies
0312274629,Eccentrics and eccentricities--Fiction
0312274629,Family-owned business enterprises--Fiction
0738203394,Marriage
0738203394,HQ759 .J32 2001b
0738203394,Women--Identity
0738203394,Leave of absence
0738203394,Women--Psychology
0738203394,Married women
0738203394,Self-actualization (Psychology)
0140118330,Social life and customs
0140118330,American wit and humor
0140118330,Manners and customs
0140118330,PN6231.M57 M6 1989
0140118330,818/.5402
0373252587,Kites
0373252587,Teachers--Fiction
0373252587,Kites--Fiction
0373252587,Teachers
0373252587,813/.54
0385124449,Comedians--United States--Biography
0385124449,Comedians
0385124449,"Marx, Groucho , 1890-1977"
0385124449,PN2287.M53 C5
055328990X,Romance
055328990X,Fiction
0140185631,Man-woman relationships--Fiction
0140185631,Ocean travel
0140185631,Women travelers--Fiction
0140185631,Man-woman relationships
0140185631,Ocean travel--Fiction
0140185631,Young women--Fiction
0140185631,Young Women--Travel--South America--Fiction
0140185631,PR6045.O72 V68 1992
0140185631,823/.912
0140185631,Women travelers
0140185631,British
0140185631,British--Travel--South America--Fiction
0140185631,Young Women--Travel
0670628344,Remarriage
0670628344,Remarriage--United States
0670628344,HQ536 .W45 1977
0670628344,301.42/7
0553296981,"World War, 1939-1945--Jews"
0553296981,Jews--Diaries
0553296981,Jews--Persecutions--Netherlands
0553296981,Girls--Netherlands--Biography
0553296981,"Holocaust, Jewish (1939-1945)--Personal narratives"
0553296981,Jews--Netherlands--Amsterdam--Diaries
0553296981,Jewish girls--Netherlands--Amsterdam--Diaries
0553296981,History
0553296981,"Holocaust, Jewish (1939-1945)--Netherlands--Amsterdam--Personal narratives"
0553296981,D810.J4 F715 1967
0553296981,Girls
0553296981,"Frank, Anne , 1929-1945"
0553296981,Jews--Persecutions
0553296981,Jews--Persecutions--Netherlands--Amsterdam
0553296981,"World War, 1939-1945--Jews--Netherlands"
0553296981,Jewish girls
0553296981,Ethnic relations
0684717379,American Fiction
0684717379,Short Story Collections
0736911529,Evolution (Biology)--Religious aspects--Christianity
0736911529,BS651 .R523 2004
0736911529,Evolution--Religious aspects--Christianity
0736911529,231.7/652
0736911529,Creationism
0395657806,Ewing's sarcoma--Patients
0395657806,WE 258 G786a 2016
0395657806,Disfigured persons
0395657806,Maxillofacial Injuries--psychology
0395657806,BIOGRAPHY & AUTOBIOGRAPHY--Personal Memoirs
0395657806,"Sarcoma, Ewing--psychology"
0395657806,"Grealy, Lucy"
0395657806,Jaw Neoplasms--psychology
0395657806,BIO000000 BIO026000
0395657806,Self Concept
0395657806,RD661.G74 A3 2016
0395657806,Disfigured persons--United States--Biography
0395657806,BIOGRAPHY & AUTOBIOGRAPHY--General
0395657806,362.19699/47160092 B
0395657806,Ewing's sarcoma--Patients--United States--Biography
0525467394,Children's Fiction
0525467394,Classics
0670878812,Psychological fiction
0670878812,PS3552.O932 R58 1998
0670878812,813/.54
0670878812,Schizophrenics--Fiction
074343627X,Fiction
074343627X,Science Fiction & Fantasy
074343627X,Fiction Subjects
0195116186,Social Conditions
0195116186,Politics And Government
0814613748,Commentaries
0814613748,BS1275.3 .H66 1985
0814613748,222/.15077
0449149587,Women Construction Workers
3421051496,Critics
080104023X,Fiction - Native Americans
080104023X,Fiction - Historical Fiction
9780515132182,Love stories
9780515132182,Fiction
9780515132182,"Fiction, romance, contemporary"
9780515132182,Wine and wine making
9780515132182,Large type books
9780515132182,Open Library Staff Picks
9780515132182,"Napa county (calif.), fiction"
0395353017,History--Fiction
0395353017,PS3553.O86185 R5 1984
0425198138,813/.6
0425198138,Tearooms--Fiction
0425198138,PS3603.H56 J37 2004
0425198138,Tearooms
0425198138,Women detectives
0425198138,Women detectives--South Carolina--Charleston--Fiction
0425198138,"Browning, Theodosia (Fictitious character)--Fiction"
0425198138,Tea trade
0425198138,Tea trade--Fiction
0425198138,Philanthropists--Crimes against--Fiction
0425198138,"Browning, Theodosia (Fictitious character)"
0425198138,Philanthropists--Crimes against
0670887307,Women lawyers
0670887307,Twins--Family relationships--Fiction
0670887307,823/.914
0670887307,PR6056.Y47 S73 2000
0670887307,Women lawyers--England--London--Fiction
0670887307,Twins--Family relationships
0787902438,303.3/4
0787902438,Interorganizational relations
0787902438,Leadership
0787902438,Interpersonal communication
0787902438,HD57.7 .L57 1996
1563244225,PG3213 .A56 1996
1563244225,891.708
1563244225,Russian literature--Translations into English
0821753452,PS3563.C38168 M3 1996b
0821753452,Women lawyers--Fiction
0821753452,Women--Crimes against
0821753452,Women lawyers
0821753452,Hate crimes--Fiction
0821753452,Hate crimes
0821753452,813/.54
0821753452,Women--Crimes against--Fiction
0393083721,Older women--Fiction
0393083721,Older women
0393083721,PZ3.S249 As3
0393083721,Nursing home patients
0393083721,Nursing home patients--Fiction
0393083721,813/.5/2
155748015X,Reference - Bible Studies
0517583356,813/.54
0517583356,History
0517583356,PS3562.E99 E85 1992
0521358981,Theology
0521358981,227/.306
0521358981,BS2675.2 .M87 1991
0521358981,"Criticism, interpretation, etc"
078691811X,Literary Collections
3596136792,Aunts--Germany--Fiction
3596136792,Women journalists
3596136792,PT2685
3596136792,Aunts
3596136792,Women journalists--Germany--Fiction
0446513857,Shipwrecks
0446513857,622/.19/091634
0446513857,Underwater exploration
0446513857,Titanic (Steamship)
0446513857,Underwater exploration--North Atlantic Ocean
0446513857,G530.T6 B49 1987
0446513857,Shipwrecks--North Atlantic Ocean
0803990774,Management--Social aspects
0803990774,Social structure--United States
0803990774,Social structure
0803990774,Rationalization (Psychology)
0803990774,Management--Social aspects--United States
0803990774,HM131 .R58 1996
0803990774,Social conditions
0803990774,Fast food restaurants--Social aspects--United States
0803990774,306/.0973
0803990774,Fast food restaurants--Social aspects
0465077501,HQ 21 B981e 1994
0465077501,HQ21 .B95 1994
0465077501,306.7
0465077501,Interpersonal Relations
0465077501,Sexual attraction
0465077501,Sex (Psychology)
0465077501,1994 D-918
0465077501,Sex
0465077501,Sexual Behavior
1573920088,Free thought--United States
1573920088,"Views on free thoughtJefferson, Thomas , 1743-1826"
1573920088,Free thought
1573920088,E302 .J442 1995
1573920088,973.4/6/092
031230613X,Crossword Puzzles & Word Games
1841954748,Auctioneers
1841954748,Auctioneers--Scotland--Glasgow--Fiction
1841954748,Gay men
1841954748,Gay men--Scotland--Glasgow--Fiction
1841954748,Pornography
1841954748,Pornography--Scotland--Glasgow--Fiction
1888451408,Racism
1888451408,City And Town Life
1888451408,Murder
1888451408,Interracial Marriage
0877954453,Science fiction
0877954453,PN6120.95.S33 A7 1983
0877954453,PS648.S3 A7 1983
0888995792,Children's Fiction
0888995792,Family
1885211376,Travel--Anecdotes
1885211376,641.3
1885211376,TX357 .A38 1999
1885211376,Food--Anecdotes
0062511661,Suicide
0062511661,HV 6545 M322 1996
0062511661,362.2/8
0062511661,Assisted suicide
0062511661,Suicide--Prevention
0062511661,HV6545 .M256 1996
0062511661,"Suicide, Assisted"
0451167783,Reading Level-Grade 12
0451167783,American drama (dramatic works by one author)
0451167783,Widows
0451167783,Drama (dramatic works by one author)
0451167783,Polish Americans
0451167783,Sisters
0451167783,Reading Level-Grade 9
0451167783,Plays
0451167783,Social classes
0451167783,Women
0451167783,American drama
0451167783,Reading Level-Grade 11
0451167783,Theater
0451167783,open_syllabus_project
0451167783,Reading Level-Grade 10
0451167783,Domestic drama
0451167783,Rape
0451167783,Married people
0451167783,Women teachers
0451167783,Reading Level-Grade 7
0451167783,Drama
0451167783,Reading Level-Grade 8
0451167783,Children's plays
0312288298,"Deane, Sarah (Fictitious character)"
0312288298,"McKenzie, Alex (Fictitious character)"
0312288298,"Deane, Sarah (Fictitious character)--Fiction"
0312288298,Women detectives
0312288298,PS3552.O756 M87 2002
0312288298,Golf courses--Fiction
0312288298,813/.54
0312288298,"McKenzie, Alex (Fictitious character)--Fiction"
0312288298,Women detectives--Maine--Fiction
0312288298,Golf courses
0689849249,Fairies
0689849249,Magic
0689849249,Supernatural
1551520915,British Columbia - Travel
1551520915,Travel - Cities of Canada
1551520915,Cities of Canada - Travel
0446363510,Fiction Subjects
0446363510,Romance
0446363510,Peoples & Cultures - Fiction
1555832555,Anthologies
1555832555,Gay & Lesbian Studies
1555832555,American Literature Anthologies
0671021311,791.45/028/092 B
0671021311,Star Trek television programs
0671021311,Star Trek films
0671021311,PN2308.S52 A3 1999
0671021311,Actors
0671021311,"Shatner, William"
0671021311,Fans (Persons)
0671021311,Actors--Canada--Biography
0345365453,Animals - Humor
0345365453,Characters - Cartoons & Comic Strips
0312388446,Journalists--United States--Biography
0312388446,Journalists
0312388446,"Graham, Sheilah"
0312388446,Motion picture industry--California--Hollywood (Los Angeles)
0312388446,Motion picture industry
067102762X,Family &amp; Relationships
067102762X,Parenting
0802714153,Astronomy--Early works to 1800
0802714153,QB41 .G38 2004
0802714153,Cosmology
0802714153,Astronomy
0802714153,Cosmology--Early works to 1800
0802714153,Astronomy--history
0802714153,"History, 16th Century"
0802714153,520
0802714153,"Copernicus, Nicolaus , 1473-1543"
0393324931,Drugs of abuse--Popular works
0393324931,2003 M-930
0393324931,Drugs of abuse
0393324931,RM316 .K84 2003
0393324931,QV 76.5 K96b 2003
0393324931,615/.78
0393324931,Nervous System--drug effects
0393324931,Illicit Drugs
0393324931,Substance-Related Disorders
0345382226,"Reportage Literature, American"
0345382226,Journalism
0345382226,American Essays
0345382226,American Prose Literature
0520088409,Women's Studies - General & Miscellaneous
0520088409,Psychoanalytical Psychology
0312261462,Human body
0312261462,Philosophy
0312261462,Essays
0312261462,Medicine
0312261462,WZ 350 S469e 2001
0312261462,PS3569.E585 E93 2001
0312261462,Human body--Miscellanea
0312261462,Philosophy--Essays
0312261462,814/.54
0440506301,Fiction
0440506301,"Fantasy Fiction, American"
0440506301,Dragons
096506476X,Literary Collections
055337320X,Health
055337320X,Reference - Medicine
055337320X,Basic Sciences
0691037388,Regionalism
0691037388,Democracy
0691037388,Regionalism--Italy
0691037388,Democracy--Italy
0691037388,Decentralization in government--Italy
0691037388,JN5477.R35 P866 1992
0691037388,Decentralization in government
0691037388,JN5477.R35 P866 1993
0691037388,306.2/0945
0809122774,Psychoanalysis
0809122774,150.19/54
0809122774,Psychoanalytic Interpretation
0809122774,Interpersonal relations
0809122774,Sex differences (Psychology)
0809122774,"Jung, C. G. (Carl Gustav) , 1875-1961"
0809122774,Interpersonal Relations
0809122774,WM 460.7 S224 1980
0809122774,Gender Identity
0809122774,BF175 .S24
0521314526,Labor unions--History
0521314526,Labor laws and legislation--History
0521314526,Labor laws and legislation--United States--History
0521314526,Collective bargaining--History
0521314526,Labor unions--Law and legislation--United States--History
0521314526,Collective bargaining--United States--History
0521314526,"United StatesTrade unionsRelations with government, to 1960"
0521314526,KF3389 .T6 1985
0521314526,Labor unions--United States--History
0521314526,Labor unions--Law and legislation--History
0521314526,344.73/018/09 347.3041809
0812515994,Science Fiction & Fantasy
081603849X,Witchcraft and Magic
081603849X,Politics & Government - General & Miscellaneous
081603849X,General Christianity
081603849X,Socio-Cultural Anthropology
081603849X,Church & State
0670833126,Baseball umpires
0670833126,Gay men
0670833126,National League of Professional Baseball Clubs.
0670833126,Gay men--United States--Biography
0670833126,GV865.P32 A3 1990
0670833126,796.357/092 B
0670833126,"Pallone, Dave"
0670833126,Baseball umpires--United States--Biography
0773731946,Social ecology
0773731946,GF75 .S86 1999
0773731946,Renewable natural resources
0773731946,304.2
0773731946,Nature--Effect of human beings on
0773731946,Human ecology
089587217X,American Revolutionary War
089587217X,Historic Interests - Travel Guides
089587217X,U.S. Travel - National Parks & Historic Sites
089587217X,American Revolution - Individual Battles & Campaigns
089587217X,American Revolution - General & Miscellaneous
089587217X,North Carolina - S
089587217X,North Carolina - Travel
0312890648,Presidents
0312890648,813/.54
0312890648,Presidents--United States--Fiction
0312890648,PS3562.E447 B44 2000
0312890648,Assassins
0312890648,Assassins--Fiction
0671036521,Star Trek Fiction
0671036521,Other Science Fiction Categories
0671036521,Short Story Anthologies
078971812X,Visual Basic
1567512267,Foreign relations
1567512267,Terrorism--Middle East
1567512267,Terrorism--Government policy--United States
1567512267,Terrorism
1567512267,HV6433.M628 Z85 2003
1567512267,Terrorism--Government policy
1567921701,Children's Fiction
1567921701,Animals
0307116808,Color
0307116808,Fiction
0307116808,Artists
0671897519,Country musicians--Tennessee--Nashville--Fiction
0671897519,PS3569.H3327 I45 1996
0671897519,813/.54
0671897519,Stalking--Fiction
0671897519,Stalking
0671897519,Country musicians
1592231411,U.S. Travel Photography - Mid-Atlantic
1592231411,Pennsylvania - State & Local History
1592231411,Travel Pictorials
0394516575,Biography
0394516575,Women parole officers
0394516575,Women government executives
0394516575,Pardon
0394516575,Misconduct in office
0394516575,Political corruption
0312113536,RC1220.F6H851994
0312113536,617.1/027/08879633
0312113536,Los Angeles Raiders (Football team)
0312113536,Football--injuries
0312113536,Football--Injuries
0312113536,Sports medicine
0312113536,Sports Medicine
0312113536,1995 B-932
0312113536,Sports medicine--United States
0312113536,QT 260.5.F6 H911y 1994
1852301694,English literatureOxfordshire writers: Oxford writersInklings
1852301694,PR6023.E926Z
1852301694,"Friends and associatesWilliams, Charles , 1886-1945"
1852301694,"Friends and associatesBarfield, Owen , 1898-1997"
1852301694,"Friends and associatesTolkien, J. R. R. (John Ronald Reuel) , 1892-1973"
1852301694,820.900912
0446611689,Romance
0446611689,Fiction
0060194219,"Garrity, Callahan (fictitious Character)"
0060194219,Women Cleaning Personnel
0060194219,Police Corruption
0060194219,Irish Americans
067976805X,Fiction
067976805X,General
9781555833565,Gay & Lesbian Youth
202023811X,Literary Styles & Movements - Fiction
202023811X,Latin American Fiction
3895082503,Documentary photography
3895082503,TR820.5 .B43 1997
3895082503,Photojournalists
3895082503,Photojournalists--United States
3895082503,Photojournalism
0910395209,853/.914
0910395209,PQ4835.A48 A7813 1986
0765308576,Language and languages--Fiction
0765308576,Life on other planets
0765308576,813/.54
0765308576,Life on other planets--Fiction
0765308576,Space colonies
0765308576,PS3505.L646 N65 2003
0765308576,Language and languages
0765308576,Space colonies--Fiction
0140443355,Continental european fiction (fictional works by one author)
0140443355,Russian prose literature
0140443355,Social conditions
0140443355,Aristocracy (Social class)
0140443355,Fiction
1575663937,Rats As Carriers Of Disease
1575663937,Rodents
1575663937,History
1575663937,Rats
1575663937,Control
1575663937,Social Aspects
1575663937,Social History
0060171146,Hubble Space Telescope (Spacecraft)
0060171146,522/.2919
0060171146,QB500.268 .C48 1994
1585670391,PS3552.U8245 B8 2000
1585670391,Boys
1585670391,Boys--Fiction
1585670391,813/.54
0316879320,History
0316879320,Politics and government
0671869205,Présidents
0671869205,Biographies
0671869205,politics
0671869205,Biography
0671869205,Biografía
0671869205,United States
0671869205,"Truman, Harry S., 1884-1972"
0671869205,Presidenten
0671869205,Presidentes
0671869205,American politics
0671869205,American presidents
0671869205,Presidents
0029316006,Forensic Psychiatry
0029316006,345/.73/04
0029316006,Mental Disorders--therapy
0029316006,Insanity (Law)--United States
0029316006,WM 30 S999p 1977
0029316006,Jurisprudence
0029316006,Mentally ill--Commitment and detention--United States
0029316006,KF480 .S93
0029316006,Human Rights
0029316006,"Hospitals, Psychiatric--United States--Legislation"
0029316006,"Trials, litigation, etcDonaldson, Kenneth"
0029316006,"Hospitals, Psychiatric"
0029316006,Mentally ill--Commitment and detention
0029316006,Human Rights--United States--Legislation
0029316006,Insanity (Law)
0029316006,"Donaldson, Kenneth"
042510687X,Thrillers
1841954608,School violence
1841954608,Massacres
1841954608,Massacres--Texas--Fiction
1841954608,Drugs--Texas--Fiction
1841954608,High school students
1841954608,High school students--Fiction
1841954608,Teenage boys
1841954608,Teenage boys--Texas--Fiction
1841954608,Drugs
1841954608,PR9619.4.P54 V47 2003
1841954608,School violence--Fiction
1401352138,"EthicsBush, George W. (George Walker) , 1946-"
1401352138,Political corruption
1401352138,"Bush, George W. (George Walker) , 1946-"
1401352138,Political corruption--United States
1401352138,Politics and government
1401352138,E902 .H84 2004
014131141X,Fiction
014131141X,Literary
0553265288,Young Adults
0385421311,Maxims
013529990X,HV8553 .L45
013529990X,Sampson family
013529990X,Executions and executioners--France--History
013529990X,Executions and executioners--History
013529990X,364.6/6/0922 B
0515125245,Romance
0515125245,Fiction Subjects
0864921314,940.53/18/092
0864921314,000129303
0864921314,Jews--Romania--Tasnad--Biography
0864921314,Jews
0864921314,"Holocaust, Jewish (1939-1945)--Romania--Tasnad--Personal narratives"
0864921314,"Holocaust, Jewish (1939-1945)--Personal narratives"
0864921314,"Berk, Eta Fuchs , 1923-"
0864921314,DS135.R73 B47 1992
0226723526,Business &amp; Economics
0226723526,General
0713442549,Chess--Collections of games
0713442549,"Karpov, Anatoly , 1951-"
0713442549,Chess--Tournaments
0713442549,"Korchnoĭ, Viktor , 1931-"
0713442549,GV1455 .K386x 1981
0887307930,658.4/092
0887307930,HD 57.7 T555L 1997
0887307930,Administrative Personnel
0887307930,Leadership
0887307930,HD57.7 .T5 1997
0887307930,Executives--Training of
156414562X,Rites
156414562X,& Practices - Hinduism
156414562X,Yoga
156414562X,Spirituality & Spiritual Leaders - Hinduism
156414562X,Customs
156414562X,Meditation
0870446878,Desert Animals
0870446878,Toy And Movable Books
0945167415,PS3554.I94 F76 1991
0945167415,Authors--Fiction
0945167415,Authors
0945167415,813/.54
0786868082,Therapeutic use
0786868082,"Bonding, Human-Pet"
0786868082,Animaux familiers
0786868082,Therapeutics
0786868082,Domestic Animals
0786868082,Pets
0786868082,Emploi en thérapeutique
0786868082,Domestic animals
3518114506,Political psychology--History--20th century
3518114506,Political sociology
3518114506,Political psychology--History
3518114506,Politics and government
3518114506,Civilization--History
3518114506,JA74.5 .S56x 1989
0385493479,Politics and government--Humor
0385493479,"Politics and government--Quotations, maxims, etc"
0385493479,Politicians--United States--Quotations
0385493479,American wit and humor
0385493479,E743 .G736 1998
0385493479,Politicians--Quotations
0385493479,320.973/02/07
0375505458,Bars (Drinking establishments)
0375505458,Young adults--Fiction
0375505458,Young adults
0375505458,Bars (Drinking establishments)--Fiction
0375505458,PS3565.T795 C65 2002
0375505458,813/.54
1566491231,"Olszewski, Krystyn"
1566491231,"Borowski, Tadeusz , 1922-1951"
1566491231,"World War, 1939-1945--Atrocities"
1566491231,Prisoners of war
1566491231,Prisoners of war--Poland--Biography
1566491231,940.54/7243/094386
1566491231,"Nel Siedlecki, Janusz"
1566491231,Auschwitz (Concentration camp)
1566491231,"World War, 1939-1945"
1566491231,"World War, 1939-1945--Personal narratives, Polish"
1566491231,D805.5.A96 N45 2000
0393027163,Snow & Burgess (Schooner)
0393027163,"JourneysCogill, Burgess"
0393027163,Seafaring life
0393027163,G540 .C6652 1990
067153288X,Love & Relationships - Fiction
067153288X,Romantic Fiction Themes
067153288X,Crimes - Fiction
158816005X,Wine & Beverages
0023564105,"English literature--Outlines, syllabi, etc"
0023564105,Literature
0023564105,PN41 .H6 1986
0023564105,Literature--Dictionaries
0023564105,"American literature--Outlines, syllabi, etc"
0023564105,803
0679775404,American Wit And Humor
0679775404,Celebrities
0394498216,Vampires
0394498216,PS3568.I265 I58 1996
0394498216,"Lestat , 1760-"
0394498216,Lestat (Fictitious character)
0394498216,813/.54
0394498216,Vampires--Fiction
0394498216,Lestat (Fictitious character)--Fiction
0394498216,Imaginary interviews
0671721690,Fantasy Fiction
0671871579,Tax Administration And Procedure
0671871579,Local Taxation
0671871579,Taxation
0671871579,Law And Legislation
0553801805,Police
0553801805,Widows
0553801805,"Rutledge, Ian (Fictitious character)"
0553801805,Widows--Fiction
0553801805,Executions and executioners--Fiction
0553801805,PS3570.O37 F43 2002
0553801805,Executions and executioners
0553801805,813/.54
0553801805,"Rutledge, Ian (Fictitious character)--Fiction"
0553801805,Police--England--Fiction
068815333X,Fiction
068815333X,Mystery & Detective
0684862743,PS3563.I42175 G46 2000
0684862743,Women ex-convicts
0684862743,Stalking victims--Fiction
0684862743,813/.54
0684862743,"Bush, George , 1924-2018"
0684862743,Women ex-convicts--Fiction
0684862743,Stalkers--Fiction
0684862743,Stalkers
0684862743,Stalking victims
0880880252,"Proverbs, African"
0880880252,PN6519.A6 A37 1985
0451528891,320.51
0451528891,Political science
0451528891,JC177 .A5 2003
0451528891,Political science--Early works to 1800
038078159X,Science Fiction & Fantasy
0060169028,Christmas cooking
0060169028,641.5/68
0060169028,TX739.2.C45 B75 1992
0922915555,BS680.S5 A54 1998
0922915555,Sex in the Bible
0922915555,220.8/3067
0393964582,PR5397.F73 M36 1996
0393964582,823/.7
0393964582,"Shelley, Mary Wollstonecraft , 1797-1851"
0393964582,"Horror tales, English--History and criticism"
0393964582,Women and literature--England--History--19th century
0393964582,Monsters in literature
0393964582,Women and literature--History
0394505808,"Authors, English--20th century--Biography"
0394505808,PR6045.O53 Z63 1982
0394505808,"Wodehouse, P. G. (Pelham Grenville) , 1881-1975"
0394505808,"Authors, English"
0394505808,Humorous stories--Authorship
0553273914,Domestic fiction
0553273914,Chilean literature--20th century--Translations into English
0553273914,PQ8090.1.L54 C313 1986
0553273914,"Authors, Chilean"
0553273914,Chilean literature
0553273914,"Authors, Chilean--20th century"
0553273914,Spanish American literature
0553273914,"Women authors, Chilean"
0553273914,PQ 8090.1 .L54 A432h 1986
0553273914,"Literature, Modern"
0385497903,Business
0385497903,History
0385497903,Diamond Cutting Industry
0385497903,Buddhism
0385497903,"Criticism, Interpretation, Etc"
0385497903,Lamas
0385497903,Religious Aspects
055380250X,Fiction
055380250X,Horror
0421354100,Law
0421354100,Procedure (Law)
0421354100,Procedure (Law)--Great Britain
0421354100,Law--Great Britain
1575668696,"Romance fiction, American"
1575668696,American fiction--Women authors
1575668696,PS648.E7 A78 2001
1575668696,Women
1575668696,"Erotic stories, American"
1575668696,Women--Fiction
1575668696,813/.54
0553801783,"World War, 1939-1945"
0553801783,813/.54
0553801783,Judge advocates
0553801783,"World War, 1939-1945--Fiction"
0553801783,PS3563.E74627 H4 2001
0553801783,Judge advocates--Fiction
0060956410,"Civilization--Problems, exercises, etc"
0060956410,PA2087.5 .W44 2000
0060956410,"Latin language--Grammar--Problems, exercises, etc"
0060956410,478.2/421
0380792168,Other Mystery Categories
0380792168,Women Detectives - Fiction
0446513695,"Science fiction, American"
0446513695,"Science fiction, English"
0446513695,813/.0876/08
0446513695,"Science fiction, American--History and criticism"
0446513695,"Science fiction, English--History and criticism"
0446513695,PS648.S3 W66 1987
0345380274,"Kincaid, Ben (fictitious Character)"
0345380274,Fiction
0226104036,Authorship--Style manuals
0226104036,Authorship
0226104036,Z253 .U69 2003
0226104036,Printing
0226104036,Publishing
0226104036,Printing--Style manuals
0226104036,Writing
