_id,key,value
0914378058,edition,4th Printing
0914378058,dimensions,Weight: 0.45 Pounds
0914378058,isbn13,9780914378051
0914378058,msrp,8
0914378058,isbn,0914378058
0914378058,isbn10,0914378058
0914398024,dimensions,Weight: 0.25 Pounds
0914398024,isbn13,9780914398028
0914398024,msrp,0.00
0914398024,isbn,0914398024
0914398024,isbn10,0914398024
0914457756,edition,First Edition
0914457756,dimensions,"Height: 5.68 Inches, Length: 8.02 Inches, Weight: 0.3637627323 Pounds, Width: 0.27 Inches"
0914457756,isbn13,9780914457756
0914457756,msrp,8.95
0914457756,isbn,0914457756
0914457756,isbn10,0914457756
0914846566,edition,Rev Sub
0914846566,dimensions,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.58 Pounds, Width: 0.5 Inches"
0914846566,isbn13,9780914846567
0914846566,msrp,6.95
0914846566,isbn,0914846566
0914846566,isbn10,0914846566
0914846809,edition,English Language
0914846809,dimensions,"Height: 8.45 Inches, Length: 5.73 Inches, Weight: 0.32187490252 Pounds, Width: 0.61 Inches"
0914846809,isbn13,9780914846802
0914846809,msrp,10.95
0914846809,isbn,0914846809
0914846809,isbn10,0914846809
0914918168,edition,Illustrated
0914918168,dimensions,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.45 Pounds, Width: 1 Inches"
0914918168,isbn13,9780914918165
0914918168,msrp,16.95
0914918168,isbn,0914918168
0914918168,isbn10,0914918168
0914918265,edition,First Edition
0914918265,dimensions,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.5 Pounds, Width: 0.75 Inches"
0914918265,isbn13,9780914918264
0914918265,msrp,24.95
0914918265,isbn,0914918265
0914918265,isbn10,0914918265
0915190516,edition,1
0915190516,dimensions,"Height: 9.25 Inches, Length: 6 Inches, Weight: 0.42 Pounds, Width: 0.5 Inches"
0915190516,isbn13,9780915190515
0915190516,msrp,32.66
0915190516,isbn,0915190516
0915190516,isbn10,0915190516
0915463172,dimensions,Weight: 0.5 Pounds
0915463172,isbn13,9780915463176
0915463172,msrp,4.95
0915463172,isbn,0915463172
0915463172,isbn10,0915463172
0915463849,edition,1ST
0915463849,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Width: 1 Inches"
0915463849,isbn13,9780915463848
0915463849,msrp,19.95
0915463849,isbn,0915463849
0915463849,isbn10,0915463849
091581112X,edition,1
091581112X,dimensions,"Height: 8.49 Inches, Length: 5.52 Inches, Weight: 0.7495716908 Pounds, Width: 0.74 Inches"
091581112X,isbn13,9780915811120
091581112X,msrp,14.95
091581112X,isbn,091581112X
091581112X,isbn10,091581112X
091581160X,edition,Reprint
091581160X,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.34922904344 Pounds, Width: 1.25 Inches"
091581160X,isbn13,9780915811601
091581160X,msrp,9.99
091581160X,isbn,091581160X
091581160X,isbn10,091581160X
0915811960,edition,2nd
0915811960,dimensions,"Height: 8 Inches, Length: 5 Inches, Weight: 0.35053499658 Pounds, Width: 0.25 Inches"
0915811960,isbn13,9780915811960
0915811960,msrp,12.95
0915811960,isbn,0915811960
0915811960,isbn10,0915811960
0915943131,edition,1st
0915943131,dimensions,"Height: 7.75 Inches, Length: 5.5 Inches, Weight: 1 Pounds, Width: 0.75 Inches"
0915943131,isbn13,9780915943135
0915943131,msrp,0.00
0915943131,isbn,0915943131
0915943131,isbn10,0915943131
0915943611,edition,First Edition
0915943611,dimensions,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.7 Pounds, Width: 1.25 Inches"
0915943611,isbn13,9780915943616
0915943611,msrp,1.99
0915943611,isbn,0915943611
0915943611,isbn10,0915943611
0916363155,edition,Spiral
0916363155,dimensions,"Height: 8.75 Inches, Length: 6.5 Inches, Width: 0.75 Inches"
0916363155,isbn13,9780916363154
0916363155,msrp,12.95
0916363155,isbn,0916363155
0916363155,isbn10,0916363155
0916489582,edition,Illustrated
0916489582,dimensions,"Height: 11.25 Inches, Length: 8.75 Inches, Weight: 1.79897205792 Pounds, Width: 0.9 Inches"
0916489582,isbn13,9780916489588
0916489582,msrp,34.95
0916489582,isbn,0916489582
0916489582,isbn10,0916489582
0916489701,dimensions,"Height: 11.31 Inches, Length: 8.9 Inches, Weight: 4.299014109 Pounds, Width: 1.67 Inches"
0916489701,isbn13,9780916489700
0916489701,msrp,33.3
0916489701,isbn,0916489701
0916489701,isbn10,0916489701
0916515451,dimensions,Weight: 0.44312914662 Pounds
0916515451,isbn13,9780916515454
0916515451,msrp,18.95
0916515451,isbn,0916515451
0916515451,isbn10,0916515451
0916515494,edition,RE ISSUE
0916515494,dimensions,Weight: 0.9149183873 Pounds
0916515494,isbn13,9780916515492
0916515494,msrp,12.95
0916515494,isbn,0916515494
0916515494,isbn10,0916515494
0916856291,edition,REISSUE
0916856291,dimensions,"Height: 8.2 Inches, Length: 5.4 Inches, Weight: 0.44 Pounds, Width: 0.7 Inches"
0916856291,isbn13,9780916856298
0916856291,msrp,15.95
0916856291,isbn,0916856291
0916856291,isbn10,0916856291
0917583094,isbn13,9780917583094
0917583094,msrp,3.95
0917583094,isbn,0917583094
0917583094,isbn10,0917583094
0918273404,edition,Special Edition
0918273404,dimensions,"Height: 8.5 Inches, Length: 5.3 Inches, Weight: 0.43651527876 Pounds, Width: 0.4 Inches"
0918273404,isbn13,9780918273406
0918273404,msrp,9.95
0918273404,isbn,0918273404
0918273404,isbn10,0918273404
0918273811,edition,No Edition Stated
0918273811,dimensions,"Height: 8.53 Inches, Length: 0.57 Inches, Weight: 0.55 Pounds, Width: 5.45 Inches"
0918273811,isbn13,9780918273819
0918273811,msrp,9.95
0918273811,isbn,0918273811
0918273811,isbn10,0918273811
0918526833,edition,1
0918526833,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.3417165061 Pounds, Width: 0.3 Inches"
0918526833,isbn13,9780918526830
0918526833,msrp,14.5
0918526833,isbn,0918526833
0918526833,isbn10,0918526833
0919123600,edition,First Editiion
0919123600,dimensions,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.39903669422 Pounds, Width: 0.25 Inches"
0919123600,isbn13,9780919123601
0919123600,msrp,25
0919123600,isbn,0919123600
0919123600,isbn10,0919123600
0919123775,dimensions,"Height: 8.75 Inches, Length: 6 Inches, Weight: 0.50044933474 Pounds, Width: 0.5 Inches"
0919123775,isbn13,9780919123779
0919123775,msrp,10.85
0919123775,isbn,0919123775
0919123775,isbn10,0919123775
0919783465,dimensions,"Height: 8.25 inches, Length: 9 inches, Weight: 0.42 Pounds, Width: 0.25 inches"
0919783465,isbn13,9780919783461
0919783465,msrp,10.95
0919783465,isbn,0919783465
0919783465,isbn10,0919783465
0920303331,dimensions,"Height: 8 Inches, Length: 8 Inches, Weight: 0.18298367746 Pounds, Width: 0.125 Inches"
0920303331,isbn13,9780920303337
0920303331,msrp,0.00
0920303331,isbn,0920303331
0920303331,isbn10,0920303331
0920656145,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.81 Pounds, Width: 0.5 Inches"
0920656145,isbn13,9780920656143
0920656145,msrp,7.99
0920656145,isbn,0920656145
0920656145,isbn10,0920656145
0920763987,edition,First Soft Cover Edition
0920763987,dimensions,Weight: 0.7 Pounds
0920763987,isbn13,9780920763988
0920763987,msrp,0.00
0920763987,isbn,0920763987
0920763987,isbn10,0920763987
0920897274,edition,1st
0920897274,dimensions,"Height: 8.46455 Inches, Length: 5.5118 Inches, Weight: 0.4629707502 Pounds, Width: 0.23622 Inches"
0920897274,isbn13,9780920897270
0920897274,msrp,0.00
0920897274,isbn,0920897274
0920897274,isbn10,0920897274
0921912951,dimensions,"Height: 8.9 Inches, Length: 6 Inches, Weight: 0.94 Pounds, Width: 0.5 Inches"
0921912951,isbn13,9780921912958
0921912951,msrp,19.95
0921912951,isbn,0921912951
0921912951,isbn10,0921912951
0922066388,edition,First Edition
0922066388,dimensions,Weight: 1 Pounds
0922066388,isbn13,9780922066384
0922066388,msrp,18.95
0922066388,isbn,0922066388
0922066388,isbn10,0922066388
0922066728,edition,1st
0922066728,dimensions,"Height: 1 Inches, Length: 7 Inches, Weight: 1 Pounds, Width: 5 Inches"
0922066728,isbn13,9780922066728
0922066728,msrp,0.00
0922066728,isbn,0922066728
0922066728,isbn10,0922066728
0922233209,dimensions,"Height: 7.76 Inches, Length: 4.99 Inches, Weight: 0.7495716908 Pounds, Width: 0.69 Inches"
0922233209,isbn13,9780922233205
0922233209,msrp,12.95
0922233209,isbn,0922233209
0922233209,isbn10,0922233209
0922729387,edition,Poc
0922729387,dimensions,"Height: 6 Inches, Length: 4 Inches, Weight: 0.3 Pounds, Width: 0.4 Inches"
0922729387,isbn13,9780922729388
0922729387,msrp,8.95
0922729387,isbn,0922729387
0922729387,isbn10,0922729387
0922915555,edition,2nd
0922915555,dimensions,"Height: 8.9 Inches, Length: 6 Inches, Weight: 0.97885244328 Pounds, Width: 0.6 Inches"
0922915555,isbn13,9780922915552
0922915555,msrp,14.95
0922915555,isbn,0922915555
0922915555,isbn10,0922915555
0923521143,edition,3Rev Ed
0923521143,dimensions,"Height: 7.5 Inches, Length: 6 Inches, Weight: 1.2345886672 Pounds, Width: 1.25 Inches"
0923521143,isbn13,9780923521141
0923521143,msrp,16.95
0923521143,isbn,0923521143
0923521143,isbn10,0923521143
0923687289,edition,1St Edition
0923687289,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Width: 1 Inches"
0923687289,isbn13,9780923687281
0923687289,msrp,1.99
0923687289,isbn,0923687289
0923687289,isbn10,0923687289
0929264266,dimensions,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.93916923612 Pounds, Width: 1 Inches"
0929264266,isbn13,9780929264264
0929264266,msrp,16.95
0929264266,isbn,0929264266
0929264266,isbn10,0929264266
0929279859,edition,1st.
0929279859,dimensions,"Height: 8 Inches, Length: 8 Inches, Weight: 0.6503636729 Pounds, Width: 0.5 Inches"
0929279859,isbn13,9780929279855
0929279859,msrp,12.95
0929279859,isbn,0929279859
0929279859,isbn10,0929279859
0929923073,dimensions,Weight: 1.44 Pounds
0929923073,isbn13,9780929923079
0929923073,msrp,21.95
0929923073,isbn,0929923073
0929923073,isbn10,0929923073
0930044509,edition,1st
0930044509,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.64 Pounds, Width: 0.5 Inches"
0930044509,isbn13,9780930044503
0930044509,msrp,9.95
0930044509,isbn,0930044509
0930044509,isbn10,0930044509
0930588479,edition,REVISED
0930588479,dimensions,"Height: 8.25 Inches, Length: 6.25 Inches, Weight: 0.85 Pounds, Width: 0.75 Inches"
0930588479,isbn13,9780930588472
0930588479,msrp,0.00
0930588479,isbn,0930588479
0930588479,isbn10,0930588479
0931188288,edition,1st
0931188288,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches"
0931188288,isbn13,9780931188282
0931188288,msrp,8.95
0931188288,isbn,0931188288
0931188288,isbn10,0931188288
0931188342,dimensions,"Height: 8.5 Inches, Length: 5.25 Inches, Weight: 0.8 Pounds, Width: 1 Inches"
0931188342,isbn13,9780931188343
0931188342,msrp,11.95
0931188342,isbn,0931188342
0931188342,isbn10,0931188342
0931188377,dimensions,"Height: 9 Inches, Length: 0.75 Inches, Weight: 1.04 Pounds, Width: 6 Inches"
0931188377,isbn13,9780931188374
0931188377,msrp,0.00
0931188377,isbn,0931188377
0931188377,isbn10,0931188377
0931411181,edition,Revised 2008
0931411181,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.63713593718 Pounds, Width: 0.75 Inches"
0931411181,isbn13,9780931411182
0931411181,msrp,15
0931411181,isbn,0931411181
0931411181,isbn10,0931411181
0931432812,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Width: 1 Inches"
0931432812,isbn13,9780931432811
0931432812,msrp,14.95
0931432812,isbn,0931432812
0931432812,isbn10,0931432812
0931454379,edition,2nd
0931454379,dimensions,"Height: 9.5 Inches, Length: 1.5 Inches, Weight: 0.00220462262 Pounds, Width: 6.5 Inches"
0931454379,isbn13,9780931454370
0931454379,msrp,24.95
0931454379,isbn,0931454379
0931454379,isbn10,0931454379
093152976X,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.50044933474 Pounds, Width: 0.5 Inches"
093152976X,isbn13,9780931529764
093152976X,msrp,1.99
093152976X,isbn,093152976X
093152976X,isbn10,093152976X
0931580439,edition,1st Edition
0931580439,dimensions,"Height: 6.84 Inches, Length: 4.26 Inches, Weight: 0.24912235606 Pounds, Width: 0.64 Inches"
0931580439,isbn13,9780931580437
0931580439,msrp,6.21
0931580439,isbn,0931580439
0931580439,isbn10,0931580439
0932040276,edition,1st
0932040276,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.00220462262 Pounds, Width: 0.88 Inches"
0932040276,isbn13,9780932040275
0932040276,msrp,17.95
0932040276,isbn,0932040276
0932040276,isbn10,0932040276
0932194273,edition,Illustrated
0932194273,dimensions,"Height: 6 Inches, Length: 4 Inches, Weight: 0.40565056208 Pounds, Width: 0.9 Inches"
0932194273,isbn13,9780932194275
0932194273,msrp,9.95
0932194273,isbn,0932194273
0932194273,isbn10,0932194273
0932194397,edition,1st
0932194397,dimensions,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.39903669422 Pounds, Width: 0.25 Inches"
0932194397,isbn13,9780932194398
0932194397,msrp,10.95
0932194397,isbn,0932194397
0932194397,isbn10,0932194397
0932194400,edition,Revised
0932194400,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.42549216566 Pounds, Width: 0.4 Inches"
0932194400,isbn13,9780932194404
0932194400,msrp,10.16
0932194400,isbn,0932194400
0932194400,isbn10,0932194400
0932194826,edition,1
0932194826,dimensions,"Height: 6 Inches, Length: 4 Inches, Weight: 0.41446905256 Pounds, Width: 1.1 Inches"
0932194826,isbn13,9780932194824
0932194826,msrp,7.51
0932194826,isbn,0932194826
0932194826,isbn10,0932194826
0932379885,dimensions,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.45 Pounds, Width: 0.5 Inches"
0932379885,isbn13,9780932379887
0932379885,msrp,8.95
0932379885,isbn,0932379885
0932379885,isbn10,0932379885
0932653472,edition,First American Edition
0932653472,dimensions,"Height: 8.75 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 0.75 Inches"
0932653472,isbn13,9780932653475
0932653472,msrp,14.87
0932653472,isbn,0932653472
0932653472,isbn10,0932653472
0932814026,edition,7th
0932814026,dimensions,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.65 Pounds, Width: 0.5 Inches"
0932814026,isbn13,9780932814029
0932814026,msrp,1.99
0932814026,isbn,0932814026
0932814026,isbn10,0932814026
0932870821,edition,1st
0932870821,isbn13,9780932870827
0932870821,msrp,6.95
0932870821,isbn,0932870821
0932870821,isbn10,0932870821
0933201575,dimensions,"Height: 8.5 Inches, Length: 5 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches"
0933201575,isbn13,9780933201576
0933201575,msrp,12.95
0933201575,isbn,0933201575
0933201575,isbn10,0933201575
0933216297,edition,1st
0933216297,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.94 Pounds, Width: 0.75 Inches"
0933216297,isbn13,9780933216297
0933216297,msrp,12.95
0933216297,isbn,0933216297
0933216297,isbn10,0933216297
0933472013,edition,1
0933472013,dimensions,"Height: 9 Inches, Length: 6 Inches, Width: 0.5 Inches"
0933472013,isbn13,9780933472013
0933472013,msrp,12
0933472013,isbn,0933472013
0933472013,isbn10,0933472013
0934211248,edition,1st
0934211248,dimensions,"Height: 8.5 Inches, Length: 6 Inches, Weight: 1.05 Pounds, Width: 1.25 Inches"
0934211248,isbn13,9780934211246
0934211248,msrp,19.95
0934211248,isbn,0934211248
0934211248,isbn10,0934211248
0934411093,edition,1st
0934411093,dimensions,"Height: 8.75 Inches, Length: 5.75 Inches, Width: 0.5 Inches"
0934411093,isbn13,9780934411097
0934411093,msrp,8.95
0934411093,isbn,0934411093
0934411093,isbn10,0934411093
0934791163,edition,1st
0934791163,dimensions,Weight: 1 Pounds
0934791163,isbn13,9780934791168
0934791163,msrp,1.99
0934791163,isbn,0934791163
0934791163,isbn10,0934791163
0934971048,edition,First Edition
0934971048,dimensions,"Height: 8 Inches, Length: 7 Inches, Weight: 1.1 Pounds, Width: 0.6 Inches"
0934971048,isbn13,9780934971041
0934971048,msrp,16.95
0934971048,isbn,0934971048
0934971048,isbn10,0934971048
0934971439,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.63 Pounds, Width: 0.5 Inches"
0934971439,isbn13,9780934971430
0934971439,msrp,12.95
0934971439,isbn,0934971439
0934971439,isbn10,0934971439
0934971609,dimensions,"Height: 8.9 Inches, Length: 5.9 Inches, Weight: 1 Pounds, Width: 0.8 Inches"
0934971609,isbn13,9780934971607
0934971609,msrp,1.99
0934971609,isbn,0934971609
0934971609,isbn10,0934971609
0935060065,dimensions,96 p. : ill. ; 22 cm.
0935060065,isbn13,9780935060065
0935060065,msrp,8
0935060065,isbn,0935060065
0935060065,isbn10,0935060065
093527829X,dimensions,"Height: 8.5 Inches, Length: 8.5 Inches, Weight: 0.4960400895 Pounds, Width: 0.4 Inches"
093527829X,isbn13,9780935278293
093527829X,msrp,14.95
093527829X,isbn,093527829X
093527829X,isbn10,093527829X
0935312242,edition,Third Printing
0935312242,dimensions,"Height: 8.5 Inches, Length: 5.3 Inches, Weight: 0.6172943336 Pounds, Width: 0.6 Inches"
0935312242,isbn13,9780935312249
0935312242,msrp,13.95
0935312242,isbn,0935312242
0935312242,isbn10,0935312242
0935526013,isbn13,9780935526011
0935526013,msrp,11.95
0935526013,isbn,0935526013
0935526013,isbn10,0935526013
0935553436,dimensions,"Height: 9.5 Inches, Length: 6.25 Inches, Width: 1.25 Inches"
0935553436,isbn13,9780935553437
0935553436,msrp,9.7
0935553436,isbn,0935553436
0935553436,isbn10,0935553436
0935741011,edition,1
0935741011,dimensions,"Height: 5.94 Inches, Length: 8.91 Inches, Weight: 0.49 Pounds, Width: 0.28 Inches"
0935741011,isbn13,9780935741018
0935741011,msrp,6.95
0935741011,isbn,0935741011
0935741011,isbn10,0935741011
0935741178,edition,1st
0935741178,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.17 Pounds, Width: 0.13 Inches"
0935741178,isbn13,9780935741179
0935741178,msrp,5.95
0935741178,isbn,0935741178
0935741178,isbn10,0935741178
0935908315,edition,58315th
0935908315,dimensions,"Height: 7.64 Inches, Length: 5.34 Inches, Weight: 0.36 Pounds, Width: 0.4 Inches"
0935908315,isbn13,9780935908312
0935908315,msrp,15.95
0935908315,isbn,0935908315
0935908315,isbn10,0935908315
0936077093,edition,1st
0936077093,dimensions,"Height: 9 Inches, Length: 6.5 Inches, Weight: 0.99428480162 Pounds, Width: 0.75 Inches"
0936077093,isbn13,9780936077093
0936077093,msrp,1.99
0936077093,isbn,0936077093
0936077093,isbn10,0936077093
0936861452,dimensions,"Height: 10 Inches, Length: 7 Inches, Weight: 0.7 Pounds, Width: 0.25 Inches"
0936861452,isbn13,9780936861456
0936861452,msrp,5.45
0936861452,isbn,0936861452
0936861452,isbn10,0936861452
0937064386,edition,1st
0937064386,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.64815905028 Pounds, Width: 0.63 Inches"
0937064386,isbn13,9780937064382
0937064386,msrp,11.82
0937064386,isbn,0937064386
0937064386,isbn10,0937064386
0937064521,edition,Illustrated
0937064521,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.78484565272 Pounds, Width: 0.38 Inches"
0937064521,isbn13,9780937064528
0937064521,msrp,15.47
0937064521,isbn,0937064521
0937064521,isbn10,0937064521
0937274488,edition,English ed
0937274488,dimensions,"Height: 8.25 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 0.25 Inches"
0937274488,isbn13,9780937274484
0937274488,msrp,1.99
0937274488,isbn,0937274488
0937274488,isbn10,0937274488
0937750123,dimensions,"Height: 9.25 Inches, Length: 7.25 Inches, Weight: 0.9149183873 Pounds, Width: 0.75 Inches"
0937750123,isbn13,9780937750124
0937750123,msrp,12.99
0937750123,isbn,0937750123
0937750123,isbn10,0937750123
0937750131,dimensions,"Height: 9 Inches, Length: 7.25 Inches, Weight: 0.68563763482 Pounds, Width: 0.5 Inches"
0937750131,isbn13,9780937750131
0937750131,msrp,12.99
0937750131,isbn,0937750131
0937750131,isbn10,0937750131
0938078666,edition,1st
0938078666,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.438 Pounds, Width: 0.25 Inches"
0938078666,isbn13,9780938078661
0938078666,msrp,12
0938078666,isbn,0938078666
0938078666,isbn10,0938078666
0938151541,dimensions,"Height: 9 Inches, Length: 1 Inches, Weight: 1.32718281724 Pounds, Width: 7.25 Inches"
0938151541,isbn13,9780938151548
0938151541,msrp,17.95
0938151541,isbn,0938151541
0938151541,isbn10,0938151541
0938410601,edition,First Edition
0938410601,dimensions,"Height: 8.25 Inches, Length: 1 Inches, Weight: 0.85 Pounds, Width: 5.25 Inches"
0938410601,isbn13,9780938410607
0938410601,msrp,13.95
0938410601,isbn,0938410601
0938410601,isbn10,0938410601
0938410652,edition,First Edition
0938410652,dimensions,Weight: 0.95 Pounds
0938410652,isbn13,9780938410652
0938410652,msrp,1.99
0938410652,isbn,0938410652
0938410652,isbn10,0938410652
0938586424,dimensions,"Height: 9.25 Inches, Length: 8.25 Inches, Width: 0.75 Inches"
0938586424,isbn13,9780938586425
0938586424,msrp,0.00
0938586424,isbn,0938586424
0938586424,isbn10,0938586424
0939009390,edition,First Edition
0939009390,dimensions,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 0.85 Pounds, Width: 0.25 Inches"
0939009390,isbn13,9780939009398
0939009390,msrp,22.95
0939009390,isbn,0939009390
0939009390,isbn10,0939009390
0939149354,edition,1st
0939149354,dimensions,"Height: 9.75 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 1 Inches"
0939149354,isbn13,9780939149353
0939149354,msrp,18.95
0939149354,isbn,0939149354
0939149354,isbn10,0939149354
0939416913,dimensions,"Height: 8.75 Inches, Length: 1 Inches, Weight: 0.65 Pounds, Width: 5.5 Inches"
0939416913,isbn13,9780939416912
0939416913,msrp,0.00
0939416913,isbn,0939416913
0939416913,isbn10,0939416913
0940208113,edition,2nd
0940208113,dimensions,"Height: 9 Inches, Length: 0.5 Inches, Width: 6.25 Inches"
0940208113,isbn13,9780940208117
0940208113,msrp,0.00
0940208113,isbn,0940208113
0940208113,isbn10,0940208113
0940232588,dimensions,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.75 Pounds, Width: 0.5 Inches"
0940232588,isbn13,9780940232587
0940232588,msrp,14.95
0940232588,isbn,0940232588
0940232588,isbn10,0940232588
0940322234,edition,First Thus
0940322234,dimensions,"Height: 8 Inches, Length: 5.04 Inches, Weight: 0.8046872563 Pounds, Width: 0.79 Inches"
0940322234,isbn13,9780940322233
0940322234,msrp,17.95
0940322234,isbn,0940322234
0940322234,isbn10,0940322234
0940322978,edition,First Edition
0940322978,dimensions,"Height: 7.97 Inches, Length: 4.98 Inches, Weight: 0.5401325419 Pounds, Width: 0.65 Inches"
0940322978,isbn13,9780940322974
0940322978,msrp,16.95
0940322978,isbn,0940322978
0940322978,isbn10,0940322978
094045050X,edition,1st Edition
094045050X,dimensions,"Height: 8.16 Inches, Length: 5.12 Inches, Weight: 1.43741394824 Pounds, Width: 1.27 Inches"
094045050X,isbn13,9780940450509
094045050X,msrp,25
094045050X,isbn,094045050X
094045050X,isbn10,094045050X
094057618X,edition,2
094057618X,dimensions,"Height: 11 Inches, Length: 8.75 Inches, Weight: 0.65 Pounds, Width: 0.25 Inches"
094057618X,isbn13,9780940576186
094057618X,msrp,1.99
094057618X,isbn,094057618X
094057618X,isbn10,094057618X
0940625261,edition,1st
0940625261,dimensions,"Height: 0.55 Inches, Length: 9 Inches, Weight: 0.6503636729 Pounds, Width: 6.03 Inches"
0940625261,isbn13,9780940625266
0940625261,msrp,10.95
0940625261,isbn,0940625261
0940625261,isbn10,0940625261
0941308049,edition,New edition
0941308049,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.63 Pounds, Width: 0.5 Inches"
0941308049,isbn13,9780941308045
0941308049,msrp,8
0941308049,isbn,0941308049
0941308049,isbn10,0941308049
0941693031,edition,First Edition
0941693031,dimensions,Weight: 0.65 Pounds
0941693031,isbn13,9780941693035
0941693031,msrp,9.95
0941693031,isbn,0941693031
0941693031,isbn10,0941693031
0941807304,dimensions,"Height: 7.74 Inches, Length: 7.78 Inches, Weight: 0.89948602896 Pounds, Width: 0.46 Inches"
0941807304,isbn13,9780941807302
0941807304,msrp,15.95
0941807304,isbn,0941807304
0941807304,isbn10,0941807304
0942299973,edition,New Ed
0942299973,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.45064168396 Pounds, Width: 1.3 Inches"
0942299973,isbn13,9780942299977
0942299973,msrp,28.95
0942299973,isbn,0942299973
0942299973,isbn10,0942299973
0942679253,edition,New Edition
0942679253,dimensions,"Height: 8.3 Inches, Length: 5.5 Inches, Weight: 0.32628414776 Pounds, Width: 0.2 Inches"
0942679253,isbn13,9780942679250
0942679253,msrp,7.64
0942679253,isbn,0942679253
0942679253,isbn10,0942679253
0943026024,edition,1st Edition
0943026024,dimensions,"Height: 6.8 Inches, Length: 4.2 Inches, Weight: 0.2 Pounds, Width: 0.4 Inches"
0943026024,isbn13,9780943026022
0943026024,msrp,5
0943026024,isbn,0943026024
0943026024,isbn10,0943026024
0943151244,edition,New And Improved
0943151244,dimensions,"Height: 10 Inches, Length: 6.6 Inches, Weight: 0.6503636729 Pounds, Width: 0.5 Inches"
0943151244,isbn13,9780943151243
0943151244,msrp,15.95
0943151244,isbn,0943151244
0943151244,isbn10,0943151244
0943400813,edition,Revised
0943400813,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.8377565956 Pounds, Width: 0.75 Inches"
0943400813,isbn13,9780943400815
0943400813,msrp,12.95
0943400813,isbn,0943400813
0943400813,isbn10,0943400813
0943728991,edition,1st
0943728991,dimensions,"Height: 8.96 Inches, Length: 6 Inches, Weight: 0.9149183873 Pounds, Width: 0.69 Inches"
0943728991,isbn13,9780943728995
0943728991,msrp,24.95
0943728991,isbn,0943728991
0943728991,isbn10,0943728991
094438336X,edition,First Thus
094438336X,dimensions,"Height: 9.25 Inches, Length: 6 Inches, Weight: 0.85 Pounds, Width: 0.5 Inches"
094438336X,isbn13,9780944383360
094438336X,msrp,0.00
094438336X,isbn,094438336X
094438336X,isbn10,094438336X
0945084544,edition,1st pr of this
0945084544,dimensions,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.75 Inches"
0945084544,isbn13,9780945084549
0945084544,msrp,10
0945084544,isbn,0945084544
0945084544,isbn10,0945084544
0945167415,edition,1ST
0945167415,dimensions,"Height: 7.5 Inches, Length: 5.5 Inches, Weight: 1.7 Pounds, Width: 1.75 Inches"
0945167415,isbn13,9780945167419
0945167415,msrp,17
0945167415,isbn,0945167415
0945167415,isbn10,0945167415
0945177135,edition,1st US - 1st Printing
0945177135,isbn13,9780945177135
0945177135,msrp,0.00
0945177135,isbn,0945177135
0945177135,isbn10,0945177135
0945257422,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.59965735264 Pounds, Width: 0.5 Inches"
0945257422,isbn13,9780945257424
0945257422,msrp,12.95
0945257422,isbn,0945257422
0945257422,isbn10,0945257422
0945315236,dimensions,89 p. ; 23 cm.
